invoice_id|invoice_no|customer_id|issue_date|due_date|status|total_amount
1531|INV-2026-01531|4|2026-08-28|2026-10-12|Paid|12535.89
1532|INV-2025-01532|1|2025-06-15|2025-08-14|Paid|35534.83
1533|INV-2025-01533|67|2025-06-27|2025-08-26|Paid|9194.52
1534|INV-2026-01534|29|2026-03-02|2026-04-01|Overdue|20291.80
1535|INV-2026-01535|29|2026-06-07|2026-07-07|Overdue|11864.24
1536|INV-2026-01536|38|2026-08-18|2026-09-17|Paid|7050.35
1537|INV-2025-01537|47|2025-03-13|2025-05-12|Paid|2368.67
1538|INV-2026-01538|74|2026-04-10|2026-07-09|Paid|14726.81
1539|INV-2026-01539|38|2026-04-22|2026-05-22|Paid|16960.56
1540|INV-2025-01540|13|2025-09-13|2025-10-13|Paid|13561.11
1541|INV-2025-01541|71|2025-03-24|2025-05-23|Overdue|9403.71
1542|INV-2026-01542|11|2026-07-17|2026-08-16|Paid|6821.78
1543|INV-2026-01543|79|2026-02-21|2026-04-22|Overdue|5125.27
1544|INV-2025-01544|63|2025-02-14|2025-03-31|Paid|22847.29
1545|INV-2025-01545|2|2025-05-04|2025-07-03|Paid|210.00
1546|INV-2025-01546|27|2025-06-21|2025-08-05|Paid|2406.67
1547|INV-2026-01547|42|2026-04-05|2026-06-04|Overdue|1539.21
1548|INV-2026-01548|78|2026-03-27|2026-05-11|Paid|3485.22
1549|INV-2026-01549|68|2026-09-22|2026-11-21|Paid|7971.68
1550|INV-2025-01550|37|2025-06-29|2025-07-29|Paid|9208.84
1551|INV-2025-01551|22|2025-12-12|2026-01-26|Overdue|7824.73
1552|INV-2026-01552|80|2026-02-07|2026-03-09|Paid|2092.14
1553|INV-2025-01553|34|2025-04-12|2025-05-27|Paid|2167.46
1554|INV-2025-01554|78|2025-05-05|2025-06-19|Paid|8841.57
1555|INV-2026-01555|78|2026-03-29|2026-05-13|Paid|11243.45
1556|INV-2026-01556|21|2026-05-29|2026-07-28|Paid|4780.55
1557|INV-2025-01557|62|2025-04-28|2025-07-27|Paid|4319.82
1558|INV-2025-01558|10|2025-05-23|2025-07-22|Paid|16559.18
1559|INV-2026-01559|39|2026-04-17|2026-06-01|Paid|7448.32
1560|INV-2025-01560|79|2025-08-23|2025-10-22|Overdue|12321.59
1561|INV-2025-01561|4|2025-02-02|2025-03-19|Paid|2595.74
1562|INV-2026-01562|14|2026-07-21|2026-09-19|Overdue|9766.48
1563|INV-2026-01563|79|2026-06-10|2026-08-09|Paid|2953.28
1564|INV-2026-01564|45|2026-02-11|2026-05-12|Paid|3422.08
1565|INV-2025-01565|7|2025-08-07|2025-09-21|Paid|4388.95
1566|INV-2025-01566|80|2025-05-08|2025-06-07|Paid|3083.17
1567|INV-2025-01567|28|2025-03-27|2025-05-26|Paid|6979.03
1568|INV-2026-01568|74|2026-06-09|2026-09-07|Paid|17099.24
1569|INV-2025-01569|18|2025-08-08|2025-10-07|Paid|21052.11
1570|INV-2025-01570|3|2025-01-06|2025-02-05|Paid|3044.72
1571|INV-2025-01571|16|2025-05-29|2025-06-28|Paid|2168.48
1572|INV-2026-01572|62|2026-07-08|2026-10-06|Open|1128.92
1573|INV-2025-01573|44|2025-10-23|2025-11-22|Paid|8245.60
1574|INV-2025-01574|73|2025-11-29|2025-12-29|Overdue|3006.43
1575|INV-2026-01575|77|2026-05-03|2026-07-02|Paid|8291.86
1576|INV-2025-01576|49|2025-11-19|2026-01-03|Paid|3288.93
1577|INV-2025-01577|67|2025-03-28|2025-05-27|Overdue|20073.39
1578|INV-2025-01578|1|2025-06-09|2025-08-08|Paid|6787.18
1579|INV-2026-01579|21|2026-01-31|2026-04-01|Paid|40365.54
1580|INV-2025-01580|25|2025-04-08|2025-05-23|Overdue|4631.64
1581|INV-2025-01581|49|2025-02-03|2025-03-20|Paid|8247.88
1582|INV-2025-01582|12|2025-08-18|2025-09-17|Paid|16937.56
1583|INV-2025-01583|53|2025-09-01|2025-11-30|Paid|8412.25
1584|INV-2026-01584|17|2026-06-16|2026-07-16|Paid|24006.62
1585|INV-2025-01585|72|2025-04-22|2025-05-22|Overdue|22934.62
1586|INV-2025-01586|43|2025-12-28|2026-02-26|Paid|10848.81
1587|INV-2026-01587|6|2026-01-06|2026-04-06|Overdue|12190.11
1588|INV-2025-01588|46|2025-06-18|2025-08-02|Paid|24481.23
1589|INV-2025-01589|54|2025-01-31|2025-05-01|Paid|5639.17
1590|INV-2025-01590|70|2025-10-31|2025-11-14|Paid|6103.35
1591|INV-2026-01591|10|2026-03-06|2026-05-05|Paid|1546.16
1592|INV-2025-01592|29|2025-10-13|2025-11-12|Overdue|6395.83
1593|INV-2026-01593|37|2026-01-22|2026-02-21|Paid|26255.01
1594|INV-2025-01594|37|2025-06-03|2025-07-03|Paid|4819.81
1595|INV-2026-01595|2|2026-09-18|2026-11-17|Paid|20060.21
1596|INV-2025-01596|61|2025-02-22|2025-03-24|Paid|3725.74
1597|INV-2026-01597|71|2026-09-20|2026-11-19|Open|10192.10
1598|INV-2026-01598|39|2026-01-23|2026-03-09|Paid|1623.24
1599|INV-2025-01599|33|2025-11-29|2026-01-28|Paid|21776.44
1600|INV-2026-01600|27|2026-06-02|2026-07-17|Paid|8048.30
1601|INV-2026-01601|21|2026-01-12|2026-03-13|Paid|23312.66
1602|INV-2025-01602|65|2025-10-30|2025-12-29|Paid|4592.01
1603|INV-2025-01603|13|2025-10-02|2025-11-01|Paid|977.16
1604|INV-2026-01604|65|2026-07-13|2026-09-11|Paid|13843.19
1605|INV-2026-01605|71|2026-04-30|2026-06-29|Paid|7054.18
1606|INV-2025-01606|8|2025-01-08|2025-02-07|Paid|2848.60
1607|INV-2026-01607|75|2026-03-07|2026-03-21|Paid|14097.32
1608|INV-2025-01608|27|2025-01-23|2025-03-09|Paid|7239.21
1609|INV-2025-01609|13|2025-02-05|2025-03-07|Paid|22519.24
1610|INV-2026-01610|14|2026-07-25|2026-09-23|Paid|6236.50
1611|INV-2025-01611|40|2025-02-27|2025-04-13|Overdue|7944.94
1612|INV-2026-01612|70|2026-08-24|2026-09-07|Paid|2563.06
1613|INV-2025-01613|36|2025-05-18|2025-06-01|Paid|6693.08
1614|INV-2025-01614|3|2025-06-12|2025-07-12|Paid|1076.42
1615|INV-2026-01615|45|2026-01-02|2026-04-02|Paid|22845.01
1616|INV-2025-01616|21|2025-03-17|2025-05-16|Paid|2696.31
1617|INV-2026-01617|69|2026-03-02|2026-03-16|Overdue|7736.97
1618|INV-2025-01618|55|2025-09-11|2025-10-26|Paid|6086.28
1619|INV-2026-01619|67|2026-03-23|2026-05-22|Overdue|18140.96
1620|INV-2025-01620|3|2025-11-28|2025-12-28|Paid|37855.32
1621|INV-2025-01621|33|2025-03-22|2025-05-21|Paid|6869.43
1622|INV-2026-01622|13|2026-02-22|2026-03-24|Paid|26646.14
1623|INV-2026-01623|73|2026-03-15|2026-04-14|Overdue|3294.96
1624|INV-2025-01624|31|2025-09-13|2025-10-13|Paid|1810.25
1625|INV-2025-01625|43|2025-02-04|2025-04-05|Overdue|25365.35
1626|INV-2025-01626|43|2025-12-02|2026-01-31|Overdue|2056.17
1627|INV-2025-01627|73|2025-04-06|2025-05-06|Overdue|31118.99
1628|INV-2025-01628|3|2025-05-03|2025-06-02|Paid|4501.60
1629|INV-2025-01629|58|2025-06-25|2025-07-25|Paid|3111.14
1630|INV-2025-01630|30|2025-11-14|2026-01-13|Paid|2999.31
1631|INV-2025-01631|45|2025-03-11|2025-06-09|Paid|19100.68
1632|INV-2025-01632|79|2025-11-04|2026-01-03|Paid|9350.65
1633|INV-2026-01633|47|2026-03-20|2026-05-19|Paid|18183.32
1634|INV-2025-01634|27|2025-09-15|2025-10-30|Paid|12419.81
1635|INV-2025-01635|14|2025-11-22|2026-01-21|Overdue|14152.49
1636|INV-2025-01636|61|2025-02-21|2025-03-23|Paid|6650.64
1637|INV-2025-01637|65|2025-01-05|2025-03-06|Paid|1322.37
1638|INV-2025-01638|6|2025-09-28|2025-12-27|Paid|24681.44
1639|INV-2026-01639|64|2026-03-24|2026-04-23|Paid|26061.92
1640|INV-2026-01640|26|2026-04-08|2026-05-23|Overdue|11322.25
1641|INV-2025-01641|54|2025-08-05|2025-11-03|Paid|936.01
1642|INV-2026-01642|4|2026-02-28|2026-04-14|Paid|3356.54
1643|INV-2026-01643|56|2026-05-08|2026-06-22|Paid|18580.00
1644|INV-2025-01644|6|2025-02-20|2025-05-21|Overdue|1001.00
1645|INV-2025-01645|73|2025-05-26|2025-06-25|Overdue|16411.82
1646|INV-2026-01646|38|2026-03-18|2026-04-17|Paid|13166.32
1647|INV-2025-01647|57|2025-01-12|2025-02-26|Paid|4541.95
1648|INV-2026-01648|66|2026-04-29|2026-05-29|Paid|4500.02
1649|INV-2026-01649|29|2026-04-18|2026-05-18|Overdue|24637.14
1650|INV-2025-01650|42|2025-05-21|2025-07-20|Overdue|2530.27
1651|INV-2025-01651|31|2025-05-20|2025-06-19|Paid|9389.22
1652|INV-2025-01652|33|2025-09-28|2025-11-27|Paid|30261.22
1653|INV-2026-01653|53|2026-07-15|2026-10-13|Paid|4570.32
1654|INV-2025-01654|79|2025-12-07|2026-02-05|Overdue|8808.84
1655|INV-2026-01655|18|2026-02-11|2026-04-12|Overdue|1296.42
1656|INV-2026-01656|52|2026-03-03|2026-03-17|Paid|4954.01
1657|INV-2026-01657|68|2026-04-26|2026-06-25|Paid|3895.69
1658|INV-2026-01658|47|2026-08-29|2026-10-28|Paid|22207.67
1659|INV-2025-01659|79|2025-10-26|2025-12-25|Overdue|7679.65
1660|INV-2025-01660|42|2025-02-04|2025-04-05|Overdue|10311.68
1661|INV-2025-01661|21|2025-09-21|2025-11-20|Paid|2651.86
1662|INV-2025-01662|31|2025-02-13|2025-03-15|Paid|13866.91
1663|INV-2026-01663|27|2026-07-14|2026-08-28|Paid|22114.85
1664|INV-2025-01664|55|2025-01-28|2025-03-14|Paid|16812.18
1665|INV-2026-01665|27|2026-06-08|2026-07-23|Paid|5960.07
1666|INV-2025-01666|34|2025-09-16|2025-10-31|Paid|21904.76
1667|INV-2025-01667|24|2025-04-23|2025-07-22|Paid|2042.08
1668|INV-2025-01668|53|2025-10-18|2026-01-16|Paid|14745.09
1669|INV-2026-01669|59|2026-06-13|2026-06-27|Paid|16740.94
1670|INV-2025-01670|65|2025-01-10|2025-03-11|Paid|4191.92
1671|INV-2025-01671|28|2025-09-10|2025-11-09|Paid|543.03
1672|INV-2025-01672|29|2025-10-26|2025-11-25|Overdue|3341.25
1673|INV-2025-01673|4|2025-12-07|2026-01-21|Paid|6677.73
1674|INV-2025-01674|4|2025-06-25|2025-08-09|Paid|1093.62
1675|INV-2026-01675|19|2026-07-12|2026-08-11|Overdue|15448.93
1676|INV-2026-01676|66|2026-05-25|2026-06-24|Paid|19664.17
1677|INV-2025-01677|5|2025-08-21|2025-09-04|Overdue|1502.08
1678|INV-2025-01678|48|2025-01-25|2025-02-24|Paid|11206.14
1679|INV-2025-01679|5|2025-02-02|2025-02-16|Overdue|6993.07
1680|INV-2026-01680|16|2026-08-29|2026-09-28|Paid|35180.65
1681|INV-2025-01681|5|2025-08-06|2025-08-20|Overdue|8394.37
1682|INV-2026-01682|54|2026-09-11|2026-12-10|Paid|9425.47
1683|INV-2026-01683|67|2026-09-03|2026-11-02|Open|12337.98
1684|INV-2026-01684|16|2026-02-15|2026-03-17|Paid|16785.15
1685|INV-2026-01685|54|2026-09-07|2026-12-06|Paid|16500.70
1686|INV-2025-01686|2|2025-01-25|2025-03-26|Paid|12497.40
1687|INV-2026-01687|61|2026-02-11|2026-03-13|Paid|2305.91
1688|INV-2026-01688|12|2026-01-09|2026-02-08|Paid|8016.16
1689|INV-2025-01689|9|2025-03-11|2025-04-10|Paid|3855.17
1690|INV-2026-01690|24|2026-03-10|2026-06-08|Paid|16498.65
1691|INV-2025-01691|23|2025-12-04|2026-01-03|Paid|41057.14
1692|INV-2025-01692|45|2025-04-27|2025-07-26|Paid|7147.61
1693|INV-2026-01693|65|2026-08-13|2026-10-12|Paid|16018.96
1694|INV-2025-01694|42|2025-06-09|2025-08-08|Overdue|5600.72
1695|INV-2026-01695|39|2026-09-16|2026-10-31|Open|7967.92
1696|INV-2025-01696|60|2025-01-15|2025-04-15|Paid|14903.22
1697|INV-2025-01697|45|2025-12-16|2026-03-16|Overdue|29488.82
1698|INV-2025-01698|64|2025-11-20|2025-12-20|Paid|30544.72
1699|INV-2025-01699|50|2025-11-06|2025-12-21|Paid|30042.62
1700|INV-2026-01700|63|2026-02-08|2026-03-25|Paid|28285.35
1701|INV-2026-01701|38|2026-04-20|2026-05-20|Paid|16408.06
1702|INV-2025-01702|74|2025-01-22|2025-04-22|Paid|7093.64
1703|INV-2025-01703|3|2025-11-04|2025-12-04|Paid|10663.22
1704|INV-2025-01704|39|2025-08-06|2025-09-20|Paid|3109.50
1705|INV-2025-01705|13|2025-11-05|2025-12-05|Paid|2126.95
1706|INV-2026-01706|58|2026-05-21|2026-06-20|Paid|9400.00
1707|INV-2026-01707|35|2026-01-02|2026-02-16|Paid|5693.12
1708|INV-2025-01708|43|2025-10-08|2025-12-07|Paid|8151.86
1709|INV-2025-01709|69|2025-03-29|2025-04-12|Overdue|3429.17
1710|INV-2026-01710|53|2026-08-13|2026-11-11|Paid|12935.78
1711|INV-2025-01711|68|2025-01-21|2025-03-22|Paid|1847.24
1712|INV-2025-01712|75|2025-05-03|2025-05-17|Paid|897.15
1713|INV-2025-01713|42|2025-11-08|2026-01-07|Overdue|11020.32
1714|INV-2025-01714|21|2025-03-21|2025-05-20|Paid|4852.24
1715|INV-2026-01715|69|2026-03-08|2026-03-22|Paid|4344.02
1716|INV-2025-01716|71|2025-10-31|2025-12-30|Overdue|1646.05
1717|INV-2026-01717|63|2026-01-16|2026-03-02|Paid|5692.68
1718|INV-2026-01718|33|2026-02-07|2026-04-08|Paid|32999.33
1719|INV-2025-01719|25|2025-07-16|2025-08-30|Paid|4442.68
1720|INV-2026-01720|41|2026-08-21|2026-10-05|Paid|6454.68
1721|INV-2025-01721|44|2025-12-29|2026-01-28|Paid|3324.35
1722|INV-2026-01722|30|2026-01-21|2026-03-22|Overdue|2533.13
1723|INV-2025-01723|72|2025-10-06|2025-11-05|Overdue|3603.49
1724|INV-2026-01724|56|2026-08-07|2026-09-21|Paid|4808.36
1725|INV-2026-01725|36|2026-06-19|2026-07-03|Paid|7836.19
1726|INV-2025-01726|6|2025-04-03|2025-07-02|Paid|2187.96
1727|INV-2026-01727|50|2026-06-02|2026-07-17|Paid|11029.68
1728|INV-2025-01728|31|2025-07-15|2025-08-14|Paid|1934.65
1729|INV-2026-01729|26|2026-08-20|2026-10-04|Open|21979.28
1730|INV-2025-01730|35|2025-09-22|2025-11-06|Paid|28440.86
1731|INV-2025-01731|41|2025-08-25|2025-10-09|Paid|3596.89
1732|INV-2026-01732|10|2026-05-18|2026-07-17|Paid|996.50
1733|INV-2025-01733|52|2025-10-07|2025-10-21|Paid|2485.99
1734|INV-2026-01734|67|2026-06-15|2026-08-14|Paid|6886.59
1735|INV-2025-01735|76|2025-07-08|2025-08-22|Paid|11187.42
1736|INV-2025-01736|63|2025-04-28|2025-06-12|Paid|18774.46
1737|INV-2026-01737|73|2026-06-17|2026-07-17|Overdue|3969.34
1738|INV-2025-01738|43|2025-10-03|2025-12-02|Paid|1842.70
1739|INV-2025-01739|10|2025-07-03|2025-09-01|Paid|5438.21
1740|INV-2025-01740|59|2025-04-07|2025-04-21|Paid|3232.15
1741|INV-2025-01741|18|2025-10-24|2025-12-23|Overdue|20411.20
1742|INV-2026-01742|44|2026-01-14|2026-02-13|Paid|7654.09
1743|INV-2026-01743|35|2026-09-27|2026-11-11|Open|12716.33
1744|INV-2026-01744|34|2026-09-24|2026-11-08|Open|4765.97
1745|INV-2025-01745|73|2025-11-11|2025-12-11|Paid|2363.80
1746|INV-2026-01746|65|2026-05-08|2026-07-07|Paid|13579.72
1747|INV-2025-01747|76|2025-09-07|2025-10-22|Overdue|8875.68
1748|INV-2025-01748|1|2025-08-16|2025-10-15|Paid|4771.50
1749|INV-2025-01749|52|2025-05-25|2025-06-08|Paid|5477.13
1750|INV-2025-01750|11|2025-11-05|2025-12-05|Paid|10035.88
1751|INV-2026-01751|19|2026-05-21|2026-06-20|Paid|3444.21
1752|INV-2026-01752|62|2026-06-30|2026-09-28|Overdue|15672.14
1753|INV-2026-01753|12|2026-07-27|2026-08-26|Overdue|5262.51
1754|INV-2026-01754|34|2026-08-13|2026-09-27|Paid|1276.85
1755|INV-2026-01755|22|2026-08-22|2026-10-06|Open|2846.60
1756|INV-2026-01756|50|2026-04-11|2026-05-26|Paid|7173.78
1757|INV-2025-01757|33|2025-06-25|2025-08-24|Paid|4241.48
1758|INV-2026-01758|37|2026-08-25|2026-09-24|Paid|2551.67
1759|INV-2025-01759|39|2025-05-19|2025-07-03|Paid|7519.25
1760|INV-2026-01760|12|2026-01-30|2026-03-01|Paid|22423.75
1761|INV-2025-01761|37|2025-07-14|2025-08-13|Paid|3329.16
1762|INV-2025-01762|46|2025-08-08|2025-09-22|Paid|24055.36
1763|INV-2025-01763|71|2025-01-17|2025-03-18|Paid|22691.71
1764|INV-2025-01764|4|2025-01-05|2025-02-19|Paid|6121.30
1765|INV-2026-01765|1|2026-09-10|2026-11-09|Paid|8943.20
1766|INV-2025-01766|20|2025-12-21|2026-01-20|Overdue|12378.89
1767|INV-2025-01767|79|2025-02-22|2025-04-23|Paid|10420.29
1768|INV-2025-01768|72|2025-03-04|2025-04-03|Overdue|7718.39
1769|INV-2026-01769|48|2026-01-09|2026-02-08|Paid|4633.21
1770|INV-2026-01770|35|2026-05-07|2026-06-21|Paid|40991.78
1771|INV-2025-01771|22|2025-12-10|2026-01-24|Overdue|20682.85
1772|INV-2026-01772|67|2026-08-07|2026-10-06|Open|12866.64
1773|INV-2026-01773|14|2026-02-08|2026-04-09|Paid|3136.00
1774|INV-2025-01774|48|2025-11-11|2025-12-11|Paid|8400.53
1775|INV-2025-01775|35|2025-03-14|2025-04-28|Paid|2595.45
1776|INV-2026-01776|14|2026-02-26|2026-04-27|Paid|22066.15
1777|INV-2026-01777|28|2026-02-09|2026-04-10|Paid|869.44
1778|INV-2025-01778|2|2025-08-23|2025-10-22|Paid|11713.13
1779|INV-2025-01779|78|2025-11-27|2026-01-11|Paid|22994.20
1780|INV-2026-01780|52|2026-09-21|2026-10-05|Paid|4543.42
1781|INV-2025-01781|29|2025-06-04|2025-07-04|Overdue|24513.16
1782|INV-2025-01782|74|2025-08-22|2025-11-20|Paid|3187.95
1783|INV-2025-01783|52|2025-07-18|2025-08-01|Paid|5614.97
1784|INV-2025-01784|12|2025-07-04|2025-08-03|Paid|2245.03
1785|INV-2026-01785|57|2026-05-25|2026-07-09|Overdue|887.82
1786|INV-2025-01786|39|2025-07-12|2025-08-26|Paid|27391.70
1787|INV-2025-01787|21|2025-11-24|2026-01-23|Paid|1638.40
1788|INV-2026-01788|76|2026-08-26|2026-10-10|Paid|19748.10
1789|INV-2025-01789|58|2025-01-15|2025-02-14|Paid|8222.35
1790|INV-2025-01790|61|2025-03-20|2025-04-19|Paid|4233.10
1791|INV-2026-01791|19|2026-08-24|2026-09-23|Overdue|1459.02
1792|INV-2026-01792|52|2026-03-19|2026-04-02|Paid|8719.84
1793|INV-2026-01793|55|2026-09-27|2026-11-11|Open|2431.72
1794|INV-2026-01794|8|2026-06-19|2026-07-19|Paid|3058.16
1795|INV-2025-01795|63|2025-04-15|2025-05-30|Paid|13970.28
1796|INV-2025-01796|78|2025-07-08|2025-08-22|Paid|9447.82
1797|INV-2026-01797|19|2026-08-01|2026-08-31|Overdue|7871.20
1798|INV-2025-01798|29|2025-01-12|2025-02-11|Paid|3123.20
1799|INV-2026-01799|76|2026-04-05|2026-05-20|Overdue|3810.15
1800|INV-2025-01800|11|2025-04-05|2025-05-05|Paid|24021.00
1801|INV-2026-01801|50|2026-04-17|2026-06-01|Paid|1577.75
1802|INV-2026-01802|15|2026-07-06|2026-08-05|Paid|1466.89
1803|INV-2025-01803|29|2025-09-15|2025-10-15|Paid|11240.84
1804|INV-2026-01804|4|2026-01-01|2026-02-15|Paid|19852.09
1805|INV-2026-01805|32|2026-02-22|2026-03-08|Paid|5325.79
1806|INV-2026-01806|15|2026-08-07|2026-09-06|Paid|23774.94
1807|INV-2026-01807|25|2026-01-01|2026-02-15|Overdue|26331.00
1808|INV-2026-01808|20|2026-01-26|2026-02-25|Overdue|11348.62
1809|INV-2026-01809|9|2026-08-30|2026-09-29|Paid|12826.75
1810|INV-2025-01810|32|2025-02-26|2025-03-12|Paid|17789.82
1811|INV-2025-01811|16|2025-03-26|2025-04-25|Paid|17798.60
1812|INV-2025-01812|30|2025-09-30|2025-11-29|Paid|17356.05
1813|INV-2026-01813|33|2026-04-13|2026-06-12|Paid|24664.37
1814|INV-2026-01814|4|2026-07-24|2026-09-07|Paid|5123.04
1815|INV-2026-01815|72|2026-03-17|2026-04-16|Paid|6675.62
1816|INV-2025-01816|49|2025-11-12|2025-12-27|Paid|8215.95
1817|INV-2025-01817|11|2025-04-22|2025-05-22|Paid|19686.30
1818|INV-2025-01818|68|2025-02-20|2025-04-21|Paid|3284.30
1819|INV-2025-01819|54|2025-02-19|2025-05-20|Paid|12305.92
1820|INV-2025-01820|68|2025-10-10|2025-12-09|Paid|7270.12
1821|INV-2025-01821|33|2025-07-30|2025-09-28|Paid|4740.96
1822|INV-2026-01822|66|2026-08-20|2026-09-19|Paid|16713.39
1823|INV-2025-01823|1|2025-09-09|2025-11-08|Paid|12198.16
1824|INV-2026-01824|77|2026-07-26|2026-09-24|Paid|6316.46
1825|INV-2025-01825|45|2025-04-05|2025-07-04|Overdue|2393.38
1826|INV-2025-01826|71|2025-01-08|2025-03-09|Overdue|20833.11
1827|INV-2026-01827|68|2026-05-26|2026-07-25|Paid|427.93
1828|INV-2026-01828|69|2026-04-10|2026-04-24|Overdue|19802.39
1829|INV-2026-01829|61|2026-06-30|2026-07-30|Paid|21063.08
1830|INV-2026-01830|44|2026-01-04|2026-02-03|Paid|16255.82
1831|INV-2026-01831|40|2026-03-20|2026-05-04|Paid|21640.42
1832|INV-2025-01832|78|2025-01-31|2025-03-17|Paid|4156.24
1833|INV-2025-01833|6|2025-01-11|2025-04-11|Paid|6502.73
1834|INV-2025-01834|48|2025-03-27|2025-04-26|Paid|18429.46
1835|INV-2025-01835|66|2025-08-10|2025-09-09|Paid|2047.88
1836|INV-2026-01836|66|2026-07-27|2026-08-26|Paid|9707.01
1837|INV-2025-01837|37|2025-06-04|2025-07-04|Paid|2402.68
1838|INV-2025-01838|6|2025-11-14|2026-02-12|Paid|12564.03
1839|INV-2025-01839|37|2025-03-11|2025-04-10|Paid|11979.82
1840|INV-2026-01840|1|2026-05-07|2026-07-06|Paid|23248.10
1841|INV-2025-01841|27|2025-03-29|2025-05-13|Paid|17714.83
1842|INV-2026-01842|27|2026-04-30|2026-06-14|Paid|8550.04
1843|INV-2025-01843|54|2025-09-05|2025-12-04|Paid|24697.37
1844|INV-2025-01844|60|2025-12-05|2026-03-05|Paid|25109.75
1845|INV-2025-01845|21|2025-10-10|2025-12-09|Paid|30345.09
1846|INV-2026-01846|66|2026-01-16|2026-02-15|Paid|47869.32
1847|INV-2025-01847|65|2025-10-26|2025-12-25|Paid|8360.10
1848|INV-2026-01848|20|2026-08-09|2026-09-08|Overdue|29070.37
1849|INV-2025-01849|20|2025-07-04|2025-08-03|Overdue|3372.06
1850|INV-2025-01850|49|2025-03-04|2025-04-18|Paid|3663.55
1851|INV-2025-01851|32|2025-03-14|2025-03-28|Paid|11844.05
1852|INV-2026-01852|33|2026-01-20|2026-03-21|Paid|12604.29
1853|INV-2026-01853|4|2026-02-16|2026-04-02|Paid|7467.39
1854|INV-2025-01854|72|2025-03-09|2025-04-08|Overdue|1473.98
1855|INV-2026-01855|37|2026-07-28|2026-08-27|Paid|19393.38
1856|INV-2026-01856|68|2026-05-13|2026-07-12|Paid|3005.31
1857|INV-2026-01857|17|2026-05-02|2026-06-01|Paid|12193.81
1858|INV-2025-01858|28|2025-11-09|2026-01-08|Paid|2667.28
1859|INV-2026-01859|7|2026-09-19|2026-11-03|Open|18575.47
1860|INV-2025-01860|6|2025-03-27|2025-06-25|Overdue|4944.09
1861|INV-2026-01861|68|2026-03-22|2026-05-21|Paid|2737.76
1862|INV-2026-01862|54|2026-06-19|2026-09-17|Paid|2235.70
1863|INV-2026-01863|59|2026-01-13|2026-01-27|Paid|8995.52
1864|INV-2025-01864|29|2025-05-31|2025-06-30|Paid|6156.45
1865|INV-2026-01865|52|2026-08-13|2026-08-27|Paid|2343.70
1866|INV-2025-01866|12|2025-06-23|2025-07-23|Paid|7271.70
1867|INV-2026-01867|32|2026-07-29|2026-08-12|Paid|3467.76
1868|INV-2025-01868|60|2025-05-10|2025-08-08|Paid|7551.34
1869|INV-2026-01869|22|2026-02-20|2026-04-06|Paid|2635.12
1870|INV-2026-01870|77|2026-01-10|2026-03-11|Paid|7139.26
1871|INV-2025-01871|27|2025-10-30|2025-12-14|Paid|10363.36
1872|INV-2025-01872|41|2025-03-09|2025-04-23|Paid|5599.77
1873|INV-2026-01873|77|2026-06-22|2026-08-21|Paid|24723.28
1874|INV-2026-01874|75|2026-02-24|2026-03-10|Paid|2018.62
1875|INV-2025-01875|30|2025-12-31|2026-03-01|Overdue|11942.16
1876|INV-2025-01876|49|2025-05-07|2025-06-21|Paid|11286.18
1877|INV-2025-01877|29|2025-08-10|2025-09-09|Overdue|12982.95
1878|INV-2026-01878|65|2026-05-06|2026-07-05|Paid|7090.60
1879|INV-2026-01879|2|2026-08-24|2026-10-23|Paid|18984.53
1880|INV-2026-01880|71|2026-08-01|2026-09-30|Open|4570.04
1881|INV-2025-01881|65|2025-09-23|2025-11-22|Paid|6755.75
1882|INV-2026-01882|53|2026-08-11|2026-11-09|Paid|18700.40
1883|INV-2025-01883|53|2025-07-28|2025-10-26|Paid|13517.15
1884|INV-2026-01884|62|2026-05-21|2026-08-19|Overdue|682.10
1885|INV-2026-01885|69|2026-03-20|2026-04-03|Paid|1547.56
1886|INV-2025-01886|55|2025-01-24|2025-03-10|Paid|10180.33
1887|INV-2025-01887|32|2025-01-26|2025-02-09|Paid|21802.51
1888|INV-2026-01888|26|2026-05-27|2026-07-11|Overdue|2554.99
1889|INV-2025-01889|15|2025-08-23|2025-09-22|Paid|4299.50
1890|INV-2025-01890|61|2025-02-18|2025-03-20|Paid|11149.75
1891|INV-2026-01891|26|2026-05-08|2026-06-22|Overdue|11016.10
1892|INV-2026-01892|77|2026-07-30|2026-09-28|Paid|16856.65
1893|INV-2026-01893|45|2026-04-06|2026-07-05|Overdue|9856.25
1894|INV-2026-01894|58|2026-03-16|2026-04-15|Paid|2280.24
1895|INV-2025-01895|76|2025-02-22|2025-04-08|Overdue|4155.83
1896|INV-2025-01896|58|2025-11-11|2025-12-11|Paid|32434.13
1897|INV-2025-01897|55|2025-11-30|2026-01-14|Overdue|7965.51
1898|INV-2025-01898|32|2025-09-28|2025-10-12|Paid|13929.28
1899|INV-2026-01899|17|2026-08-26|2026-09-25|Paid|11460.06
1900|INV-2026-01900|75|2026-03-28|2026-04-11|Paid|33280.08
1901|INV-2026-01901|34|2026-09-02|2026-10-17|Paid|12765.53
1902|INV-2025-01902|30|2025-08-18|2025-10-17|Paid|6268.41
1903|INV-2025-01903|67|2025-09-08|2025-11-07|Overdue|13095.15
1904|INV-2026-01904|69|2026-08-11|2026-08-25|Overdue|12897.92
1905|INV-2025-01905|12|2025-02-02|2025-03-04|Paid|3248.77
1906|INV-2026-01906|26|2026-05-31|2026-07-15|Overdue|15441.65
