ticket_id|subject|account_id|agent_id|channel|category|priority|status|opened_date|resolved_date|sla_breached|first_response_minutes|resolution_hours
267|Invoice does not match the order|10|11|Email|Billing|Normal|Closed|2025-10-13|2025-10-14|0|22|32.64
268|Report export is empty|36|7|Chat|Bug|Low|Closed|2026-01-05|2026-01-06|0|3|31.48
269|Please split this invoice|29|12|Phone|Billing|Urgent|Closed|2026-09-09|2026-09-09|0|3|1.11
270|Report export is empty|48|13|Phone|Bug|Low|Closed|2026-04-06|2026-04-06|0|58|21.77
271|Training session request|10|13|Web Form|Onboarding|Normal|Closed|2025-09-15|2025-09-16|0|42|34.92
272|Scheduler skipped a run|10|8|Web Form|Bug|Low|Resolved|2025-12-09|2025-12-12|0|32|91.65
273|More decimals in the pivot|51|14|Email|Feature Request|Low|Open|2026-05-16||1|443|
274|Invoice does not match the order|37|10|Chat|Billing|High|Closed|2025-05-18|2025-05-18|0|36|3.58
275|Please add a CSV export|48|9|Web Form|Feature Request|Low|Resolved|2026-08-25|2026-08-26|0|29|35.85
276|Scheduler skipped a run|20|6|Web Form|Bug|Normal|Resolved|2026-06-18|2026-06-18|0|45|12.38
277|Kick-off call follow-up|34|15|Phone|Onboarding|Normal|Closed|2026-04-17|2026-04-17|0|5|6.82
278|Training session request|23|15|Web Form|Onboarding|Normal|Closed|2025-12-24|2025-12-24|0|71|1.81
279|How do I share a dashboard?|40|2|Email|How-To|Low|Closed|2025-10-02|2025-10-08|1|153|149.20
280|Kick-off call follow-up|38|14|Web Form|Onboarding|High|Closed|2026-08-31|2026-08-31|0|38|4.21
281|How do I share a dashboard?|58|5|Email|How-To|Normal|Closed|2026-05-03|2026-05-04|0|84|24.13
282|Where do I set the currency?|47|2|Web Form|How-To|Normal|Closed|2025-06-01|2025-06-01|0|7|16.21
283|Invoice does not match the order|50|11|Web Form|Billing|High|Closed|2025-06-04|2025-06-04|0|19|2.12
284|Report export is empty|12|9|Web Form|Bug|Normal|In Progress|2026-06-30||1|101|
285|More decimals in the pivot|38|9|Web Form|Feature Request|Normal|Closed|2025-06-04|2025-06-11|1|40|184.30
286|Dark mode for the dashboards|28|9|Web Form|Feature Request|Low|Resolved|2025-12-23|2025-12-30|1|20|173.57
287|Please split this invoice|58|11|Email|Billing|Normal|Closed|2025-10-30|2025-10-30|0|9|3.08
288|Scheduler skipped a run|41|6|Phone|Bug|Low|Closed|2026-06-14|2026-06-14|0|5|8.13
289|Where do I set the currency?|15|5|Web Form|How-To|Low|Closed|2026-02-28|2026-03-01|0|146|25.15
290|How do I share a dashboard?|19|2|Chat|How-To|Low|Closed|2025-03-03|2025-03-13|1|247|243.70
291|Login loop after update|18|15|Web Form|Bug|Normal|Closed|2025-10-12|2025-10-14|1|384|71.94
292|Please split this invoice|30|10|Web Form|Billing|High|Waiting on Customer|2025-05-07||1|124|
293|Credit note request|55|10|Email|Billing|Normal|Closed|2026-06-30|2026-06-30|0|115|5.00
294|How do I share a dashboard?|53|2|Email|How-To|Normal|Resolved|2025-08-06|2025-08-06|0|5|8.99
295|How do I share a dashboard?|53|3|Email|How-To|Normal|Closed|2026-03-12|2026-03-12|0|72|21.33
296|Where do I set the currency?|17|3|Web Form|How-To|Normal|Closed|2025-05-24|2025-05-25|0|95|39.56
297|Login loop after update|21|7|Email|Bug|Normal|Closed|2025-10-31|2025-10-31|0|22|7.22
298|Credit note request|15|12|Chat|Billing|High|Closed|2026-07-18|2026-07-18|0|575|11.66
299|Login loop after update|40|8|Phone|Bug|Urgent|Closed|2025-08-20|2025-08-20|0|85|0.31
300|More decimals in the pivot|53|8|Chat|Feature Request|Urgent|Closed|2026-06-27|2026-06-27|0|12|2.46
301|Scheduler skipped a run|37|9|Phone|Bug|High|Closed|2025-07-28|2025-07-28|0|3|7.28
302|Totals differ from the source|53|4|Web Form|Bug|High|Closed|2026-04-14|2026-04-14|0|56|2.88
303|How do I share a dashboard?|23|3|Email|How-To|Low|Open|2025-07-10||1|5|
304|User accounts for the new team|46|11|Phone|Onboarding|Normal|Closed|2025-04-18|2025-04-18|0|65|18.15
305|Invoice does not match the order|53|12|Phone|Billing|Normal|Closed|2026-04-09|2026-04-09|0|178|9.71
306|Report export is empty|60|7|Email|Bug|Normal|Closed|2025-09-08|2025-09-09|0|37|30.70
307|Wrong VAT rate on the last bill|30|11|Phone|Billing|High|Closed|2025-04-29|2025-04-29|0|3|3.62
308|How do I share a dashboard?|3|5|Email|How-To|Urgent|Closed|2025-08-02|2025-08-02|1|68|4.08
309|Dashboards time out|13|8|Web Form|Outage|Normal|Waiting on Customer|2026-06-17||1|95|
310|Wrong VAT rate on the last bill|10|6|Email|Billing|Low|Closed|2025-07-15|2025-07-20|1|139|122.75
311|Database connection refused|58|8|Phone|Outage|Normal|Closed|2026-07-24|2026-07-24|0|86|16.25
312|Scheduled jobs are queued|34|6|Email|Outage|Normal|Closed|2026-07-04|2026-07-04|0|21|1.85
313|Where do I set the currency?|20|1|Phone|How-To|High|Resolved|2026-04-13|2026-04-13|1|49|13.57
314|How do I schedule a report?|50|1|Chat|How-To|Low|Closed|2025-11-07|2025-11-08|0|73|43.69
315|Login loop after update|4|6|Web Form|Bug|Normal|Closed|2026-07-30|2026-08-02|1|168|84.15
316|Training session request|15|15|Chat|Onboarding|Normal|Closed|2025-09-09|2025-09-09|0|60|10.92
317|Scheduler skipped a run|26|8|Web Form|Bug|High|Closed|2026-06-08|2026-06-08|0|31|7.84
318|Server unreachable this morning|45|6|Chat|Outage|Normal|Closed|2025-11-14|2025-11-15|0|371|28.15
319|Please add a CSV export|10|9|Email|Feature Request|High|Resolved|2026-09-28|2026-09-28|0|12|7.09
320|Kick-off call follow-up|28|14|Chat|Onboarding|Low|Closed|2025-01-26|2025-01-26|0|69|17.20
321|Wrong VAT rate on the last bill|36|11|Web Form|Billing|Normal|Resolved|2025-09-13|2025-09-13|0|71|20.13
322|Login loop after update|30|8|Phone|Bug|High|In Progress|2026-09-23||1|101|
323|Help importing our first data set|28|14|Email|Onboarding|Low|Closed|2026-07-08|2026-07-09|0|140|36.89
324|How do I schedule a report?|53|3|Chat|How-To|High|Closed|2026-02-13|2026-02-13|0|12|6.33
325|Kick-off call follow-up|38|14|Email|Onboarding|Normal|Closed|2025-08-13|2025-08-13|0|44|3.34
326|User accounts for the new team|20|13|Phone|Onboarding|Urgent|Closed|2025-11-05|2025-11-05|0|224|0.86
327|User accounts for the new team|43|13|Phone|Onboarding|Low|Resolved|2026-05-29|2026-05-29|0|181|10.00
328|How do I schedule a report?|15|9|Email|How-To|Normal|Closed|2025-08-13|2025-08-13|0|13|4.25
329|How do I share a dashboard?|58|3|Web Form|How-To|Normal|Closed|2025-02-18|2025-02-18|0|21|16.20
330|More decimals in the pivot|36|7|Email|Feature Request|Low|Closed|2026-06-13|2026-06-14|0|73|41.63
331|Where do I set the currency?|38|3|Phone|How-To|Normal|Closed|2025-11-02|2025-11-02|0|56|6.66
332|Totals differ from the source|57|9|Email|Bug|Urgent|Waiting on Customer|2025-01-25||1|21|
333|How do I add a second connection?|10|5|Phone|How-To|Normal|Closed|2026-08-09|2026-08-09|0|291|20.81
334|Kick-off call follow-up|26|13|Phone|Onboarding|High|Closed|2025-02-07|2025-02-07|0|155|3.04
335|Report export is empty|38|7|Chat|Bug|Urgent|Closed|2026-07-30|2026-07-30|0|147|0.77
336|How do I add a second connection?|46|5|Web Form|How-To|Normal|Closed|2025-05-17|2025-05-17|0|230|8.76
337|Scheduler skipped a run|21|7|Chat|Bug|Normal|Closed|2025-07-21|2025-07-23|1|9|57.11
338|How do I schedule a report?|19|4|Web Form|How-To|Urgent|Resolved|2025-07-08|2025-07-08|0|80|0.30
339|Kick-off call follow-up|52|14|Email|Onboarding|High|Closed|2025-11-28|2025-11-28|0|82|3.39
340|How do I share a dashboard?|6|1|Chat|How-To|Normal|Closed|2025-05-05|2025-05-05|0|112|12.84
341|How do I share a dashboard?|39|1|Email|How-To|High|Closed|2025-12-02|2025-12-02|0|123|4.00
342|Report export is empty|4|6|Chat|Bug|Normal|Closed|2025-02-08|2025-02-09|0|90|36.78
343|How do I add a second connection?|13|1|Web Form|How-To|Normal|Closed|2025-11-17|2025-11-17|0|68|8.90
344|Invoice does not match the order|30|11|Phone|Billing|High|Resolved|2026-05-13|2026-05-13|0|18|2.86
345|How do I add a second connection?|3|3|Chat|How-To|Low|Closed|2025-05-31|2025-06-03|0|197|73.88
346|Totals differ from the source|27|9|Phone|Bug|Normal|Closed|2026-07-13|2026-07-16|1|17|72.61
347|User accounts for the new team|9|15|Web Form|Onboarding|Normal|Closed|2025-04-05|2025-04-06|0|70|30.67
348|Please split this invoice|40|14|Email|Billing|Urgent|Resolved|2026-08-29|2026-08-29|0|114|1.11
349|How do I share a dashboard?|37|2|Web Form|How-To|High|Closed|2026-05-11|2026-05-12|1|71|24.03
350|Credit note request|26|12|Phone|Billing|Normal|Closed|2025-05-16|2025-05-16|0|10|9.80
351|Scheduler skipped a run|26|7|Email|Bug|Normal|Closed|2026-07-10|2026-07-10|0|63|5.42
352|How do I schedule a report?|15|6|Email|How-To|Normal|Closed|2026-02-03|2026-02-04|0|91|26.13
353|Report export is empty|10|6|Phone|Bug|Low|Resolved|2026-03-13|2026-03-14|0|85|32.71
354|More decimals in the pivot|5|8|Phone|Feature Request|Normal|Closed|2025-09-21|2025-09-21|0|9|18.28
355|Report export is empty|24|8|Phone|Bug|Normal|Closed|2025-08-06|2025-08-07|0|49|27.32
356|Kick-off call follow-up|47|13|Chat|Onboarding|Low|Closed|2025-02-16|2025-02-16|0|383|13.19
357|How do I share a dashboard?|18|3|Web Form|How-To|Normal|Closed|2025-06-01|2025-06-01|0|41|9.67
358|Invoice does not match the order|58|11|Chat|Billing|Low|Closed|2025-10-09|2025-10-09|0|30|4.80
359|Scheduler skipped a run|7|1|Email|Bug|Low|Closed|2025-02-20|2025-02-27|1|182|172.88
360|Report export is empty|30|8|Web Form|Bug|Normal|Resolved|2025-10-23|2025-10-24|0|208|35.09
361|How do I schedule a report?|52|1|Email|How-To|Low|Closed|2025-06-15|2025-06-16|0|135|26.07
362|Invoice does not match the order|49|10|Email|Billing|Low|Closed|2025-12-26|2025-12-27|0|57|24.52
363|Server unreachable this morning|14|6|Web Form|Outage|Normal|Closed|2026-02-06|2026-02-06|0|110|15.59
364|Training session request|30|15|Chat|Onboarding|Low|Resolved|2025-08-12|2025-08-17|1|30|139.33
365|Login loop after update|57|9|Email|Bug|High|Closed|2026-03-18|2026-03-18|0|58|2.45
366|Please split this invoice|51|4|Chat|Billing|Normal|Closed|2025-11-29|2025-11-29|0|24|5.27
367|Help importing our first data set|28|13|Email|Onboarding|Low|Closed|2025-09-28|2025-09-30|0|113|57.72
368|Invoice does not match the order|38|12|Chat|Billing|Normal|Closed|2025-12-12|2025-12-12|0|97|8.50
369|Dashboards time out|10|3|Email|Outage|Low|Closed|2025-08-17|2025-08-17|0|211|14.32
370|Invoice does not match the order|39|11|Web Form|Billing|Normal|Closed|2026-09-04|2026-09-04|0|6|6.89
371|Where do I set the currency?|20|4|Web Form|How-To|Urgent|Closed|2025-05-29|2025-05-29|0|13|3.57
372|Credit note request|3|12|Web Form|Billing|Urgent|Closed|2025-04-12|2025-04-12|0|17|0.81
373|Totals differ from the source|47|14|Web Form|Bug|Normal|Closed|2025-10-12|2025-10-12|0|46|7.26
374|Credit note request|36|3|Email|Billing|Low|Closed|2025-03-30|2025-03-31|0|147|27.56
375|Dashboards time out|47|7|Phone|Outage|Normal|Closed|2026-04-23|2026-04-23|0|17|11.28
376|Dashboards time out|10|8|Phone|Outage|Normal|In Progress|2026-09-22||1|25|
377|Please split this invoice|21|10|Phone|Billing|Normal|Closed|2025-02-26|2025-02-26|0|9|22.13
378|Totals differ from the source|18|7|Web Form|Bug|Low|Resolved|2025-07-04|2025-07-07|0|27|76.19
379|Please add a CSV export|15|9|Chat|Feature Request|Low|Closed|2025-07-17|2025-07-17|0|48|20.25
380|Totals differ from the source|9|7|Phone|Bug|Low|Closed|2025-05-26|2025-05-29|0|28|73.11
381|Kick-off call follow-up|10|13|Chat|Onboarding|Low|Closed|2026-08-01|2026-08-07|1|45|145.29
382|Dashboards time out|32|6|Web Form|Outage|High|Closed|2025-01-28|2025-01-28|0|35|1.14
383|Database connection refused|3|5|Web Form|Outage|Normal|Closed|2026-04-26|2026-04-29|1|33|91.21
384|Invoice does not match the order|36|8|Email|Billing|Low|Resolved|2026-07-14|2026-07-30|1|40|400.00
385|Credit note request|22|12|Phone|Billing|Normal|Open|2025-07-18||1|85|
386|How do I add a second connection?|18|3|Web Form|How-To|Normal|Resolved|2026-01-27|2026-01-27|0|142|3.05
387|Filter by region|48|9|Web Form|Feature Request|Normal|Resolved|2026-01-02|2026-01-02|0|31|3.59
388|Credit note request|48|11|Email|Billing|Normal|Closed|2025-12-21|2025-12-22|0|276|37.95
389|Scheduled jobs are queued|22|9|Web Form|Outage|Low|Resolved|2025-06-25|2025-06-25|0|19|6.41
390|More decimals in the pivot|50|8|Web Form|Feature Request|Normal|Resolved|2026-09-06|2026-09-06|0|86|20.70
391|Scheduler skipped a run|55|8|Web Form|Bug|Low|Closed|2026-07-19|2026-07-20|0|231|41.22
392|How do I schedule a report?|3|4|Email|How-To|Normal|Closed|2025-09-30|2025-09-30|0|42|13.22
393|Help importing our first data set|1|14|Web Form|Onboarding|Low|Closed|2025-06-10|2025-06-10|0|120|2.29
394|Database connection refused|52|13|Email|Outage|Normal|In Progress|2026-01-08||1|3|
395|How do I add a second connection?|46|5|Email|How-To|Urgent|Closed|2025-12-05|2025-12-05|0|33|0.86
396|Invoice does not match the order|52|6|Chat|Billing|Urgent|Open|2025-06-13||1|3|
397|Training session request|10|13|Phone|Onboarding|Low|Closed|2025-11-16|2025-11-18|0|240|66.50
398|User accounts for the new team|30|14|Web Form|Onboarding|Low|Closed|2026-07-14|2026-07-15|0|64|43.57
399|Report export is empty|42|9|Email|Bug|Normal|Closed|2025-07-26|2025-07-31|1|8|136.50
400|How do I add a second connection?|4|2|Email|How-To|Urgent|Closed|2026-05-18|2026-05-18|1|53|4.78
401|Invoice does not match the order|60|10|Web Form|Billing|Normal|Open|2026-05-24||1|261|
402|Where do I set the currency?|40|3|Web Form|How-To|Urgent|Closed|2026-01-10|2026-01-10|0|393|0.68
403|How do I share a dashboard?|33|1|Email|How-To|Normal|Closed|2026-09-06|2026-09-07|0|81|40.35
404|Scheduler skipped a run|28|6|Web Form|Bug|Low|Closed|2025-02-05|2025-02-05|0|19|16.29
405|Dark mode for the dashboards|59|6|Email|Feature Request|Low|Closed|2026-06-02|2026-06-04|0|38|64.50
406|Where do I set the currency?|48|5|Web Form|How-To|High|Closed|2026-07-28|2026-07-28|0|125|2.17
407|Where do I set the currency?|55|4|Phone|How-To|Normal|In Progress|2026-03-16||1|13|
408|How do I add a second connection?|10|1|Phone|How-To|Normal|Closed|2026-06-09|2026-06-09|0|87|18.55
409|Wrong VAT rate on the last bill|30|12|Chat|Billing|Normal|Closed|2026-03-19|2026-03-19|0|270|16.58
410|Credit note request|14|11|Email|Billing|Low|Closed|2025-09-14|2025-09-16|0|16|50.77
411|Invoice does not match the order|46|12|Chat|Billing|Low|Closed|2026-06-03|2026-06-04|0|120|26.06
412|How do I schedule a report?|30|11|Chat|How-To|Normal|Waiting on Customer|2025-05-16||1|48|
413|Dark mode for the dashboards|18|8|Web Form|Feature Request|Low|Closed|2025-07-15|2025-07-26|1|19|266.25
414|Wrong VAT rate on the last bill|54|12|Chat|Billing|Normal|Closed|2025-12-14|2025-12-14|0|159|4.02
415|Filter by region|36|9|Email|Feature Request|High|Closed|2025-07-01|2025-07-01|0|119|3.64
416|Database connection refused|6|7|Phone|Outage|Low|Closed|2025-07-06|2025-07-07|0|72|31.60
417|Please split this invoice|29|11|Chat|Billing|Low|Closed|2026-02-05|2026-02-10|1|40|131.72
418|How do I schedule a report?|8|1|Chat|How-To|Normal|Closed|2026-06-09|2026-06-09|0|88|3.77
419|How do I add a second connection?|19||Web Form|How-To|Normal|Open|2026-02-07||1||
420|Dark mode for the dashboards|30|6|Phone|Feature Request|Urgent|Closed|2026-03-24|2026-03-24|0|32|2.74
421|How do I share a dashboard?|5|4|Web Form|How-To|Low|Closed|2025-02-23|2025-02-26|0|40|74.78
422|Scheduler skipped a run|38|8|Chat|Bug|Normal|Closed|2025-10-07|2025-10-08|0|15|43.93
423|Server unreachable this morning|18|8|Email|Outage|Normal|Closed|2026-06-27|2026-06-27|0|8|17.51
424|How do I share a dashboard?|55|10|Phone|How-To|Low|Closed|2025-04-24|2025-04-29|1|47|120.13
425|Report export is empty|10|8|Email|Bug|Normal|Closed|2025-08-12|2025-08-12|0|25|14.81
426|Server unreachable this morning|33|8|Phone|Outage|Normal|Waiting on Customer|2026-09-18||1|264|
427|Filter by region|38|6|Phone|Feature Request|Low|Closed|2025-01-08|2025-01-09|0|229|43.03
428|How do I share a dashboard?|2|3|Phone|How-To|Normal|Closed|2026-07-11|2026-07-11|0|3|14.11
429|Please add a CSV export|51|15|Email|Feature Request|Urgent|Resolved|2026-06-23|2026-06-23|0|150|0.56
430|Help importing our first data set|15|13|Email|Onboarding|Normal|Open|2026-04-27||1|64|
431|Dashboards time out|12|6|Web Form|Outage|High|Closed|2025-08-12|2025-08-12|1|49|15.19
432|How do I schedule a report?|4|5|Email|How-To|High|Closed|2025-03-08|2025-03-08|0|14|6.58
433|Credit note request|12|2|Email|Billing|Normal|Closed|2025-12-10|2025-12-10|0|29|19.81
434|User accounts for the new team|48|15|Chat|Onboarding|Urgent|Closed|2026-08-24|2026-08-24|0|69|1.78
435|Scheduled jobs are queued|55|6|Chat|Outage|Low|Closed|2025-09-30|2025-09-30|0|16|19.13
436|Dark mode for the dashboards|47|9|Email|Feature Request|Normal|Closed|2025-09-18|2025-09-18|0|43|13.75
437|How do I share a dashboard?|9|3|Email|How-To|Low|Closed|2025-11-27|2025-11-28|0|136|41.79
438|Totals differ from the source|48|9|Chat|Bug|Urgent|Closed|2026-04-11|2026-04-11|0|55|1.37
439|Invoice does not match the order|59|12|Email|Billing|Low|Closed|2025-11-20|2025-11-21|0|51|36.55
440|How do I share a dashboard?|1|2|Email|How-To|Normal|Resolved|2026-09-04|2026-09-04|0|30|18.18
441|Credit note request|8|10|Email|Billing|High|Closed|2026-06-11|2026-06-11|0|31|3.09
442|Please split this invoice|30|10|Phone|Billing|Low|Resolved|2025-07-10|2025-07-10|0|53|22.97
443|Credit note request|53|10|Email|Billing|Urgent|In Progress|2026-08-18||1|81|
444|Totals differ from the source|41|6|Chat|Bug|Urgent|Closed|2026-01-18|2026-01-18|0|85|1.00
445|Invoice does not match the order|23|2|Phone|Billing|High|Closed|2026-09-07|2026-09-07|0|74|3.84
446|Scheduler skipped a run|30|8|Email|Bug|Low|Resolved|2026-02-16|2026-02-19|0|65|89.56
447|Filter by region|29|14|Email|Feature Request|Urgent|Closed|2026-07-21|2026-07-21|0|129|0.90
448|Scheduled jobs are queued|40|6|Phone|Outage|Normal|Closed|2026-04-15|2026-04-16|0|5|32.43
449|Please add a CSV export|10|10|Web Form|Feature Request|High|Closed|2025-04-12|2025-04-12|0|170|5.73
450|Please add a CSV export|49|7|Email|Feature Request|Low|Resolved|2025-07-01|2025-07-08|1|92|178.54
451|Please split this invoice|60|11|Chat|Billing|Low|Closed|2026-02-10|2026-02-10|0|27|12.99
452|How do I share a dashboard?|60|9|Phone|How-To|Low|Closed|2025-08-03|2025-08-04|0|36|25.06
453|More decimals in the pivot|38|6|Web Form|Feature Request|Low|Closed|2025-10-15|2025-10-24|1|8|226.34
454|Where do I set the currency?|4|3|Email|How-To|Normal|Closed|2026-06-19|2026-06-19|0|120|9.69
455|Kick-off call follow-up|30|15|Web Form|Onboarding|Low|Closed|2026-07-11|2026-07-13|0|18|48.76
456|Report export is empty|28|2|Web Form|Bug|High|In Progress|2026-09-04||1|82|
457|Training session request|14|15|Phone|Onboarding|High|Closed|2026-03-31|2026-03-31|0|30|9.15
458|Login loop after update|3|7|Web Form|Bug|Normal|Closed|2026-04-06|2026-04-08|1|308|71.73
459|Please add a CSV export|27|6|Email|Feature Request|Normal|Resolved|2025-09-25|2025-09-27|1|142|55.11
460|How do I share a dashboard?|3|2|Web Form|How-To|Normal|Closed|2025-02-05|2025-02-05|0|33|14.66
461|Help importing our first data set|51|10|Web Form|Onboarding|Normal|Closed|2026-01-28|2026-01-28|0|246|23.05
462|How do I share a dashboard?|43|2|Web Form|How-To|Normal|Closed|2025-08-20|2025-08-21|0|34|39.18
463|How do I add a second connection?|30|4|Web Form|How-To|Normal|Closed|2026-02-09|2026-02-12|1|3|79.62
464|Where do I set the currency?|40|4|Phone|How-To|Normal|Closed|2025-10-22|2025-10-24|1|28|66.89
465|Login loop after update|36|7|Email|Bug|Normal|Closed|2026-03-01|2026-03-02|0|119|40.46
466|Totals differ from the source|20||Email|Bug|High|Open|2025-11-10||1||
467|User accounts for the new team|18|13|Email|Onboarding|Low|Resolved|2026-06-02|2026-06-02|0|41|8.09
468|Filter by region|29|6|Email|Feature Request|High|Closed|2026-01-16|2026-01-16|0|34|5.48
469|How do I share a dashboard?|38|11|Chat|How-To|Low|Closed|2025-09-11|2025-09-13|0|6|64.57
