invoice_id|line_no|item|qty|unit_price|amount
238|2|Software Licence|5|1237.20|6186.00
239|1|Consulting Day|1|2369.19|2369.19
239|2|Audit Review|2|2359.35|4718.70
239|3|Software Licence|1|1422.01|1422.01
239|4|Data Migration|1|867.06|867.06
240|1|Annual Maintenance|1|1324.88|1324.88
240|2|Training Session|8|1603.67|12829.36
240|3|Implementation Hours|3|881.42|2644.26
241|1|Managed Service|2|1181.18|2362.36
242|1|Server Hardware|3|2132.67|6398.01
242|2|Software Licence|1|1816.61|1816.61
243|1|Workshop|3|166.80|500.40
243|2|Backup Service|2|536.28|1072.56
243|3|Licence Renewal|3|1946.20|5838.60
244|1|Audit Review|1|131.31|131.31
244|2|Support Plan|1|932.75|932.75
244|3|Storage Expansion|2|706.70|1413.40
245|1|Integration Module|10|327.66|3276.60
245|2|Support Plan|2|2292.01|4584.02
245|3|Custom Report Pack|3|1933.13|5799.39
245|4|Workshop|1|1398.53|1398.53
246|1|Managed Service|1|1390.72|1390.72
246|2|Backup Service|1|270.17|270.17
246|3|Custom Report Pack|8|1807.52|14460.16
247|1|Backup Service|1|1874.21|1874.21
247|2|Cloud Hosting|5|755.22|3776.10
248|1|Managed Service|1|834.29|834.29
248|2|Onboarding Package|2|828.79|1657.58
248|3|Server Hardware|1|606.38|606.38
249|1|Backup Service|3|2012.55|6037.65
249|2|Audit Review|8|1116.84|8934.72
250|1|Licence Renewal|1|2126.24|2126.24
251|1|Implementation Hours|5|241.82|1209.10
251|2|Audit Review|2|891.24|1782.48
252|1|Onboarding Package|1|381.05|381.05
252|2|Software Licence|3|351.30|1053.90
253|1|Workshop|1|288.07|288.07
253|2|Implementation Hours|5|1627.66|8138.30
253|3|Premium SLA|1|1084.62|1084.62
253|4|Premium SLA|3|864.86|2594.58
254|1|Cloud Hosting|2|239.98|479.96
255|1|Cloud Hosting|1|864.60|864.60
256|1|Training Session|1|397.88|397.88
256|2|Software Licence|2|1526.91|3053.82
256|3|Onboarding Package|1|273.32|273.32
257|1|Performance Tuning|2|490.04|980.08
257|2|Backup Service|10|2129.29|21292.90
258|1|Workshop|1|578.02|578.02
258|2|Server Hardware|10|502.33|5023.30
259|1|Performance Tuning|1|513.83|513.83
260|1|Managed Service|1|1307.33|1307.33
260|2|Consulting Day|2|478.76|957.52
260|3|Server Hardware|3|2368.66|7105.98
260|4|Storage Expansion|3|1888.34|5665.02
261|1|Backup Service|2|1717.51|3435.02
262|1|Managed Service|8|364.83|2918.64
262|2|Cloud Hosting|3|1031.76|3095.28
262|3|Software Licence|8|2144.43|17155.44
262|4|Cloud Hosting|10|851.77|8517.70
263|1|Audit Review|1|654.95|654.95
263|2|Consulting Day|1|1563.70|1563.70
263|3|Training Session|1|572.31|572.31
263|4|Cloud Hosting|2|1951.98|3903.96
263|5|Support Plan|1|173.24|173.24
264|1|Server Hardware|3|1401.74|4205.22
265|1|Onboarding Package|3|686.78|2060.34
265|2|Premium SLA|1|2097.50|2097.50
265|3|Custom Report Pack|3|598.50|1795.50
265|4|Custom Report Pack|1|161.85|161.85
265|5|Premium SLA|3|1794.76|5384.28
266|1|Custom Report Pack|2|1403.93|2807.86
266|2|Consulting Day|2|94.87|189.74
266|3|Audit Review|1|1713.38|1713.38
266|4|Data Migration|5|2079.94|10399.70
267|1|Audit Review|2|1387.08|2774.16
267|2|Software Licence|1|501.82|501.82
267|3|Implementation Hours|1|183.36|183.36
267|4|Consulting Day|3|2156.53|6469.59
268|1|Consulting Day|1|1098.61|1098.61
268|2|Workshop|1|372.99|372.99
269|1|Training Session|3|1665.71|4997.13
269|2|Licence Renewal|3|1980.59|5941.77
270|1|Onboarding Package|1|1490.65|1490.65
270|2|Support Plan|1|1822.83|1822.83
271|1|Server Hardware|5|1473.18|7365.90
271|2|Workshop|3|1762.54|5287.62
271|3|Managed Service|1|1894.74|1894.74
271|4|Software Licence|5|1287.93|6439.65
271|5|Managed Service|3|1044.81|3134.43
271|6|Onboarding Package|8|141.42|1131.36
272|1|Storage Expansion|3|405.97|1217.91
272|2|Licence Renewal|1|662.79|662.79
273|1|Data Migration|1|301.43|301.43
273|2|Support Plan|2|738.10|1476.20
274|1|Backup Service|2|1456.10|2912.20
274|2|Onboarding Package|5|323.56|1617.80
274|3|Consulting Day|5|667.36|3336.80
274|4|Backup Service|3|120.61|361.83
274|5|Software Licence|2|1811.55|3623.10
275|1|Premium SLA|1|1967.36|1967.36
275|2|Managed Service|8|1146.02|9168.16
276|1|Training Session|1|1062.55|1062.55
276|2|Custom Report Pack|1|2287.97|2287.97
276|3|Onboarding Package|1|1660.26|1660.26
276|4|Premium SLA|2|1791.45|3582.90
276|5|Managed Service|5|1902.13|9510.65
277|1|Premium SLA|5|2219.58|11097.90
277|2|Licence Renewal|1|1768.01|1768.01
277|3|Performance Tuning|5|655.89|3279.45
277|4|Custom Report Pack|3|2208.32|6624.96
277|5|Premium SLA|3|748.52|2245.56
278|1|Custom Report Pack|8|1807.00|14456.00
278|2|Annual Maintenance|1|622.59|622.59
278|3|Audit Review|3|1406.67|4220.01
278|4|Backup Service|1|497.50|497.50
279|1|Implementation Hours|8|353.19|2825.52
280|1|Managed Service|1|346.96|346.96
280|2|Storage Expansion|1|953.61|953.61
280|3|Annual Maintenance|10|2017.20|20172.00
280|4|Onboarding Package|1|1782.96|1782.96
281|1|Server Hardware|3|459.88|1379.64
281|2|Implementation Hours|8|251.20|2009.60
282|1|Premium SLA|5|380.12|1900.60
283|1|Storage Expansion|3|2319.14|6957.42
283|2|Custom Report Pack|3|320.49|961.47
283|3|Server Hardware|5|1813.87|9069.35
284|1|Storage Expansion|2|87.72|175.44
284|2|Integration Module|1|1183.42|1183.42
284|3|Annual Maintenance|5|2260.83|11304.15
285|1|Support Plan|5|1622.56|8112.80
285|2|Annual Maintenance|2|2291.11|4582.22
285|3|Consulting Day|1|683.00|683.00
285|4|Software Licence|1|724.93|724.93
286|1|Consulting Day|8|1086.64|8693.12
287|1|Consulting Day|1|692.48|692.48
287|2|Performance Tuning|1|324.62|324.62
288|1|Audit Review|1|1975.27|1975.27
288|2|Training Session|3|1320.92|3962.76
288|3|Support Plan|1|1873.52|1873.52
288|4|Storage Expansion|5|1865.25|9326.25
289|1|Training Session|1|635.47|635.47
289|2|Performance Tuning|8|1536.24|12289.92
289|3|Onboarding Package|1|1633.48|1633.48
289|4|Managed Service|5|1281.42|6407.10
290|1|Licence Renewal|2|1433.79|2867.58
290|2|Training Session|1|1293.01|1293.01
291|1|Annual Maintenance|2|318.96|637.92
292|1|Implementation Hours|1|239.73|239.73
292|2|Integration Module|1|1963.40|1963.40
293|1|Software Licence|5|1657.96|8289.80
293|2|Annual Maintenance|1|689.82|689.82
293|3|Cloud Hosting|5|1178.05|5890.25
294|1|Support Plan|1|899.78|899.78
294|2|Managed Service|2|1802.39|3604.78
295|1|Workshop|2|563.40|1126.80
296|1|Licence Renewal|10|463.59|4635.90
297|1|Implementation Hours|5|2301.79|11508.95
297|2|Licence Renewal|1|2388.12|2388.12
297|3|Audit Review|2|2143.53|4287.06
297|4|Licence Renewal|2|1808.33|3616.66
298|1|Custom Report Pack|10|2254.40|22544.00
298|2|Workshop|1|1518.87|1518.87
298|3|Software Licence|1|1956.23|1956.23
299|1|Support Plan|5|2357.92|11789.60
300|1|Onboarding Package|5|2158.75|10793.75
300|2|Performance Tuning|5|1750.93|8754.65
300|3|Cloud Hosting|5|1532.99|7664.95
300|4|Support Plan|2|1417.37|2834.74
300|5|Storage Expansion|10|1179.65|11796.50
300|6|Implementation Hours|1|1254.03|1254.03
301|1|Onboarding Package|2|1280.92|2561.84
301|2|Server Hardware|5|1996.07|9980.35
301|3|Licence Renewal|1|1379.07|1379.07
302|1|Custom Report Pack|2|1107.07|2214.14
303|1|Onboarding Package|1|1971.68|1971.68
304|1|Data Migration|2|495.38|990.76
304|2|Onboarding Package|2|1792.32|3584.64
304|3|Implementation Hours|1|903.50|903.50
304|4|Licence Renewal|1|269.97|269.97
305|1|Storage Expansion|2|1084.69|2169.38
305|2|Server Hardware|2|1947.49|3894.98
306|1|Training Session|1|693.50|693.50
306|2|Implementation Hours|5|518.60|2593.00
306|3|Workshop|5|1357.78|6788.90
306|4|Backup Service|1|279.57|279.57
307|1|Custom Report Pack|1|830.86|830.86
307|2|Implementation Hours|3|1772.97|5318.91
307|3|Performance Tuning|1|491.73|491.73
308|1|Annual Maintenance|3|1428.17|4284.51
308|2|Audit Review|3|2181.51|6544.53
309|1|Onboarding Package|1|2328.89|2328.89
309|2|Integration Module|1|1773.37|1773.37
310|1|Premium SLA|8|722.00|5776.00
310|2|Onboarding Package|3|396.47|1189.41
311|1|Data Migration|1|295.41|295.41
312|1|Server Hardware|8|1682.43|13459.44
312|2|Licence Renewal|2|2360.79|4721.58
313|1|Training Session|1|1527.54|1527.54
313|2|Support Plan|2|1183.21|2366.42
314|1|Cloud Hosting|3|1276.11|3828.33
314|2|Cloud Hosting|1|1727.67|1727.67
315|1|Onboarding Package|1|886.72|886.72
315|2|Integration Module|10|1720.33|17203.30
316|1|Software Licence|1|1853.08|1853.08
317|1|Integration Module|1|460.94|460.94
317|2|Backup Service|2|1944.93|3889.86
318|1|Onboarding Package|3|1695.43|5086.29
318|2|Consulting Day|8|1097.46|8779.68
318|3|Custom Report Pack|1|1487.01|1487.01
319|1|Workshop|2|1705.52|3411.04
319|2|Server Hardware|3|551.89|1655.67
319|3|Licence Renewal|3|804.60|2413.80
319|4|Onboarding Package|1|348.94|348.94
319|5|Implementation Hours|1|359.52|359.52
320|1|Training Session|1|112.20|112.20
320|2|Consulting Day|1|959.15|959.15
321|1|Consulting Day|3|1704.38|5113.14
321|2|Server Hardware|5|1918.24|9591.20
321|3|Custom Report Pack|5|1234.35|6171.75
321|4|Consulting Day|1|2290.90|2290.90
321|5|Implementation Hours|8|1187.21|9497.68
322|1|Training Session|2|1082.54|2165.08
322|2|Consulting Day|1|1921.95|1921.95
323|1|Backup Service|1|1757.26|1757.26
323|2|Consulting Day|3|1260.95|3782.85
324|1|Storage Expansion|1|125.42|125.42
324|2|Support Plan|3|587.43|1762.29
325|1|Backup Service|1|1724.64|1724.64
325|2|Workshop|1|1280.47|1280.47
325|3|Cloud Hosting|3|1924.65|5773.95
325|4|Support Plan|2|1303.18|2606.36
325|5|Backup Service|1|760.24|760.24
325|6|Consulting Day|1|2240.92|2240.92
326|1|Consulting Day|8|2009.61|16076.88
326|2|Backup Service|2|2027.58|4055.16
327|1|Annual Maintenance|2|1072.50|2145.00
328|1|Training Session|3|119.42|358.26
328|2|Integration Module|1|1103.31|1103.31
329|1|Onboarding Package|1|760.64|760.64
330|1|Integration Module|2|2299.20|4598.40
330|2|Custom Report Pack|3|1446.17|4338.51
330|3|Implementation Hours|1|916.78|916.78
330|4|Training Session|8|442.68|3541.44
330|5|Cloud Hosting|1|902.12|902.12
331|1|Managed Service|1|1098.88|1098.88
331|2|Custom Report Pack|2|424.76|849.52
331|3|Software Licence|1|1985.49|1985.49
332|1|Implementation Hours|2|767.50|1535.00
332|2|Performance Tuning|1|2207.71|2207.71
333|1|Backup Service|1|698.30|698.30
333|2|Software Licence|3|1342.84|4028.52
333|3|Premium SLA|8|2211.02|17688.16
333|4|Software Licence|2|1401.93|2803.86
334|1|Cloud Hosting|2|1813.05|3626.10
335|1|Performance Tuning|2|2328.54|4657.08
335|2|Custom Report Pack|1|1227.82|1227.82
336|1|Server Hardware|1|2014.62|2014.62
336|2|Training Session|1|620.18|620.18
337|1|Audit Review|5|501.71|2508.55
337|2|Consulting Day|3|1043.67|3131.01
338|1|Licence Renewal|1|415.97|415.97
338|2|Implementation Hours|1|463.22|463.22
338|3|Managed Service|1|531.18|531.18
338|4|Implementation Hours|1|318.09|318.09
339|1|Performance Tuning|10|1031.89|10318.90
339|2|Implementation Hours|2|128.21|256.42
340|1|Cloud Hosting|1|800.85|800.85
341|1|Support Plan|3|1758.88|5276.64
342|1|Onboarding Package|1|1450.22|1450.22
343|1|Managed Service|10|2023.39|20233.90
343|2|Licence Renewal|2|474.88|949.76
343|3|Onboarding Package|2|364.12|728.24
343|4|Integration Module|1|2395.37|2395.37
344|1|Training Session|5|517.70|2588.50
344|2|Annual Maintenance|1|544.26|544.26
345|1|Workshop|2|2230.85|4461.70
346|1|Integration Module|1|737.64|737.64
346|2|Custom Report Pack|2|2038.87|4077.74
347|1|Software Licence|1|295.33|295.33
347|2|Backup Service|5|2353.28|11766.40
347|3|Consulting Day|3|1583.19|4749.57
348|1|Training Session|1|1665.81|1665.81
349|1|Audit Review|1|197.27|197.27
349|2|Support Plan|2|1528.99|3057.98
349|3|Implementation Hours|2|1484.91|2969.82
350|1|Implementation Hours|2|1190.16|2380.32
350|2|Software Licence|1|1850.03|1850.03
351|1|Licence Renewal|2|2121.57|4243.14
351|2|Custom Report Pack|1|2377.00|2377.00
352|1|Implementation Hours|1|2394.73|2394.73
352|2|Storage Expansion|1|1119.96|1119.96
352|3|Performance Tuning|3|817.09|2451.27
352|4|Software Licence|2|1910.48|3820.96
353|1|Annual Maintenance|2|1304.35|2608.70
353|2|Data Migration|1|1523.98|1523.98
353|3|Data Migration|1|880.84|880.84
354|1|Integration Module|2|1544.04|3088.08
354|2|Server Hardware|1|2174.25|2174.25
354|3|Custom Report Pack|1|1395.37|1395.37
354|4|Workshop|1|1169.78|1169.78
354|5|Licence Renewal|2|1732.24|3464.48
354|6|Workshop|2|1469.42|2938.84
355|1|Data Migration|3|272.71|818.13
355|2|Audit Review|2|1601.95|3203.90
356|1|Annual Maintenance|3|849.75|2549.25
356|2|Premium SLA|3|457.63|1372.89
357|1|Premium SLA|5|2059.19|10295.95
357|2|Managed Service|1|556.43|556.43
357|3|Onboarding Package|3|1407.36|4222.08
358|1|Consulting Day|5|1417.26|7086.30
358|2|Consulting Day|3|928.47|2785.41
359|1|Support Plan|1|796.87|796.87
359|2|Storage Expansion|2|1734.52|3469.04
360|1|Workshop|1|1612.37|1612.37
360|2|Storage Expansion|2|252.78|505.56
360|3|Software Licence|1|1539.56|1539.56
360|4|Custom Report Pack|2|641.18|1282.36
360|5|Implementation Hours|1|732.30|732.30
361|1|Consulting Day|2|864.26|1728.52
362|1|Backup Service|1|1245.59|1245.59
362|2|Cloud Hosting|3|181.71|545.13
362|3|Licence Renewal|8|1762.67|14101.36
363|1|Onboarding Package|2|406.66|813.32
363|2|Workshop|5|1305.50|6527.50
363|3|Training Session|1|341.38|341.38
363|4|Annual Maintenance|8|1310.23|10481.84
363|5|Support Plan|1|1480.42|1480.42
363|6|Cloud Hosting|1|1918.42|1918.42
364|1|Integration Module|2|1368.17|2736.34
364|2|Workshop|1|741.90|741.90
364|3|Training Session|10|196.11|1961.10
365|1|Server Hardware|3|128.07|384.21
365|2|Audit Review|1|1181.88|1181.88
365|3|Performance Tuning|2|291.84|583.68
365|4|Integration Module|3|2097.75|6293.25
365|5|Backup Service|2|1279.84|2559.68
366|1|Performance Tuning|8|2335.95|18687.60
366|2|Custom Report Pack|1|198.27|198.27
366|3|Consulting Day|1|1740.64|1740.64
367|1|Integration Module|1|1543.51|1543.51
367|2|Custom Report Pack|1|402.22|402.22
367|3|Premium SLA|5|461.99|2309.95
368|1|Performance Tuning|1|1344.13|1344.13
368|2|Consulting Day|1|2196.44|2196.44
368|3|Licence Renewal|5|144.96|724.80
368|4|Cloud Hosting|3|1110.31|3330.93
368|5|Annual Maintenance|2|646.57|1293.14
369|1|Data Migration|3|747.40|2242.20
369|2|Implementation Hours|8|2294.78|18358.24
370|1|Implementation Hours|2|2291.39|4582.78
371|1|Managed Service|8|1351.03|10808.24
371|2|Training Session|2|1530.17|3060.34
372|1|Cloud Hosting|10|427.06|4270.60
372|2|Support Plan|1|312.98|312.98
372|3|Onboarding Package|10|329.61|3296.10
373|1|Managed Service|1|1960.10|1960.10
373|2|Support Plan|1|1079.84|1079.84
374|1|Onboarding Package|1|1971.20|1971.20
374|2|Managed Service|8|1866.37|14930.96
374|3|Implementation Hours|3|2072.97|6218.91
375|1|Server Hardware|1|852.78|852.78
375|2|Software Licence|1|1210.22|1210.22
376|1|Support Plan|2|610.67|1221.34
376|2|Cloud Hosting|3|271.27|813.81
376|3|Audit Review|2|1465.19|2930.38
377|1|Annual Maintenance|1|901.75|901.75
377|2|Training Session|2|1804.05|3608.10
377|3|Managed Service|5|1654.36|8271.80
377|4|Backup Service|3|718.45|2155.35
378|1|Annual Maintenance|3|1041.50|3124.50
378|2|Annual Maintenance|2|922.61|1845.22
378|3|Implementation Hours|3|1317.35|3952.05
378|4|Data Migration|1|1013.19|1013.19
378|5|Integration Module|3|269.44|808.32
378|6|Annual Maintenance|1|414.25|414.25
379|1|Workshop|3|241.24|723.72
379|2|Backup Service|1|1664.34|1664.34
379|3|Custom Report Pack|1|691.99|691.99
380|1|Server Hardware|1|409.47|409.47
381|1|Onboarding Package|1|623.08|623.08
381|2|Cloud Hosting|1|2128.00|2128.00
382|1|Support Plan|3|1621.75|4865.25
383|1|Managed Service|5|1609.21|8046.05
383|2|Audit Review|8|1275.77|10206.16
384|1|Support Plan|1|2098.84|2098.84
384|2|Custom Report Pack|5|1233.88|6169.40
384|3|Audit Review|2|334.64|669.28
384|4|Annual Maintenance|10|1030.69|10306.90
385|1|Workshop|5|2271.70|11358.50
385|2|Software Licence|10|1475.55|14755.50
385|3|Server Hardware|1|2075.91|2075.91
385|4|Integration Module|1|2166.62|2166.62
386|1|Training Session|10|1178.81|11788.10
386|2|Custom Report Pack|1|1882.01|1882.01
386|3|Storage Expansion|2|1827.98|3655.96
387|1|Custom Report Pack|1|2091.12|2091.12
388|1|Custom Report Pack|5|741.57|3707.85
388|2|Storage Expansion|5|530.18|2650.90
388|3|Integration Module|5|876.43|4382.15
389|1|Licence Renewal|1|1045.61|1045.61
389|2|Performance Tuning|2|1951.04|3902.08
390|1|Annual Maintenance|2|207.69|415.38
390|2|Managed Service|8|88.91|711.28
390|3|Custom Report Pack|2|165.21|330.42
390|4|Custom Report Pack|2|890.24|1780.48
390|5|Implementation Hours|10|2062.76|20627.60
391|1|Implementation Hours|3|1984.90|5954.70
392|1|Workshop|8|1602.51|12820.08
392|2|Onboarding Package|1|1921.77|1921.77
392|3|Workshop|2|1435.87|2871.74
393|1|Managed Service|1|1297.36|1297.36
393|2|Custom Report Pack|2|1762.49|3524.98
394|1|Audit Review|2|659.45|1318.90
394|2|Data Migration|2|1256.22|2512.44
395|1|Consulting Day|10|1684.61|16846.10
395|2|Implementation Hours|1|1500.16|1500.16
396|1|Premium SLA|5|1867.48|9337.40
396|2|Backup Service|2|1970.78|3941.56
396|3|Backup Service|8|354.54|2836.32
396|4|Consulting Day|3|1487.66|4462.98
396|5|Consulting Day|2|1064.08|2128.16
397|1|Software Licence|2|1157.76|2315.52
397|2|Performance Tuning|5|2352.05|11760.25
397|3|Server Hardware|10|688.64|6886.40
397|4|Consulting Day|1|1501.64|1501.64
397|5|Support Plan|2|941.76|1883.52
398|1|Data Migration|1|1911.39|1911.39
398|2|Workshop|2|1100.47|2200.94
398|3|Storage Expansion|5|1146.79|5733.95
398|4|Backup Service|1|1382.95|1382.95
399|1|Software Licence|3|489.71|1469.13
399|2|Annual Maintenance|1|1365.26|1365.26
400|1|Software Licence|3|2282.11|6846.33
400|2|Consulting Day|3|200.25|600.75
400|3|Onboarding Package|5|1618.67|8093.35
401|1|Software Licence|5|1055.28|5276.40
401|2|Cloud Hosting|2|1771.60|3543.20
402|1|Onboarding Package|1|1209.08|1209.08
402|2|Audit Review|1|1314.95|1314.95
402|3|Custom Report Pack|3|1726.56|5179.68
402|4|Training Session|1|679.12|679.12
402|5|Managed Service|2|950.65|1901.30
403|1|Software Licence|10|611.84|6118.40
404|1|Training Session|10|1517.82|15178.20
404|2|Custom Report Pack|1|1633.87|1633.87
405|1|Onboarding Package|1|622.66|622.66
405|2|Managed Service|1|600.02|600.02
405|3|Server Hardware|5|503.82|2519.10
406|1|Cloud Hosting|3|1335.72|4007.16
406|2|Workshop|1|218.80|218.80
406|3|Annual Maintenance|5|448.91|2244.55
407|1|Audit Review|1|1075.34|1075.34
407|2|Software Licence|5|1605.92|8029.60
407|3|Annual Maintenance|1|1626.43|1626.43
408|1|Support Plan|2|1445.77|2891.54
409|1|Implementation Hours|1|813.20|813.20
410|1|Cloud Hosting|1|1654.19|1654.19
410|2|Premium SLA|1|965.48|965.48
411|1|Performance Tuning|2|671.46|1342.92
411|2|Integration Module|2|1264.34|2528.68
411|3|Workshop|8|1268.24|10145.92
411|4|Premium SLA|10|2303.73|23037.30
411|5|Performance Tuning|2|1920.94|3841.88
411|6|Cloud Hosting|1|1523.15|1523.15
412|1|Training Session|2|377.37|754.74
412|2|Integration Module|1|1125.42|1125.42
412|3|Workshop|5|859.25|4296.25
412|4|Custom Report Pack|10|2028.22|20282.20
413|1|Performance Tuning|1|2059.30|2059.30
413|2|Managed Service|2|2230.78|4461.56
413|3|Backup Service|1|1050.40|1050.40
413|4|Custom Report Pack|1|2038.14|2038.14
414|1|Server Hardware|2|2311.32|4622.64
414|2|Data Migration|1|1670.20|1670.20
415|1|Managed Service|2|1547.43|3094.86
415|2|Data Migration|10|1523.54|15235.40
415|3|Managed Service|2|402.07|804.14
415|4|Consulting Day|1|154.09|154.09
416|1|Custom Report Pack|3|1031.27|3093.81
416|2|Premium SLA|2|628.07|1256.14
416|3|Cloud Hosting|8|640.23|5121.84
417|1|Workshop|1|1082.26|1082.26
417|2|Consulting Day|8|1206.21|9649.68
417|3|Custom Report Pack|1|471.56|471.56
417|4|Server Hardware|1|1922.63|1922.63
417|5|Premium SLA|5|1776.47|8882.35
418|1|Workshop|8|290.22|2321.76
418|2|Custom Report Pack|10|219.79|2197.90
418|3|Audit Review|2|1944.86|3889.72
419|1|Audit Review|1|623.29|623.29
419|2|Custom Report Pack|2|1518.03|3036.06
419|3|Backup Service|1|1922.10|1922.10
420|1|Training Session|1|1240.90|1240.90
420|2|Cloud Hosting|8|1662.79|13302.32
420|3|Backup Service|5|519.59|2597.95
420|4|Audit Review|2|1868.33|3736.66
420|5|Cloud Hosting|1|2276.35|2276.35
420|6|Storage Expansion|2|2140.13|4280.26
421|1|Server Hardware|10|1116.86|11168.60
421|2|Training Session|5|2319.84|11599.20
421|3|Implementation Hours|1|715.26|715.26
421|4|Consulting Day|1|1917.51|1917.51
422|1|Support Plan|1|623.89|623.89
422|2|Managed Service|2|915.80|1831.60
422|3|Workshop|3|497.39|1492.17
422|4|Cloud Hosting|1|1740.41|1740.41
422|5|Workshop|1|1177.58|1177.58
422|6|Annual Maintenance|5|118.38|591.90
423|1|Workshop|2|1205.71|2411.42
423|2|Onboarding Package|2|1637.11|3274.22
423|3|Integration Module|1|1630.13|1630.13
424|1|Annual Maintenance|8|1882.69|15061.52
424|2|Implementation Hours|8|1579.42|12635.36
424|3|Premium SLA|3|1885.21|5655.63
424|4|Training Session|2|337.98|675.96
424|5|Server Hardware|2|762.97|1525.94
424|6|Annual Maintenance|3|1349.08|4047.24
425|1|Premium SLA|5|408.16|2040.80
425|2|Data Migration|2|758.09|1516.18
